"fips_code","county","date","total_outage","day_difference","prev_outage","prev_3day_avg_outage","mean_mean_ndvi","mean_min_ndvi","max_prcp","min_prcp","mean_prcp","max_temp_f","min_temp_f","avg_wind_speed_kts","min_rh","avg_rh","max_rh","max_wind_speed_kts","max_wind_gust_kts","density_mi2","agricultural_and_developed_vegetation","developed_and_other_human_use","forest_and_woodland","open_water","shrub_and_herb_vegetation","event_name","central_pressure"
12011,"Broward",2023-09-02,7634,3,8485.5,17121.3333333333,0.28846929009161,0.0206277777777778,3.05,0,0.817407407407407,90,74,7.5383691,51.790493,79.1504825,100,19.986454,26.938263,1483.25720164443,2.65504579104471,28.9370826657591,6.64312631307439,7.2207452643701,54.2607290820493,"idalia",950
12011,"Broward",2023-09-03,3372.25,4,7634,13380.9166666667,0.28846929009161,0.0206277777777778,2.4,0,0.452,90,73,9.62391175,49.898228,61.91134075,90.36164,19.986454,23.462358,1483.25720164443,2.65504579104471,28.9370826657591,6.64312631307439,7.2207452643701,54.2607290820493,"idalia",950
12011,"Broward",2023-09-04,1769,5,3372.25,6497.25,0.28846929009161,0.0206277777777778,0.14,0,0.00615384615384615,90,80,9.58046325,53.592926,64.2005785,74.24337,18.2485,21.724405,1483.25720164443,2.65504579104471,28.9370826657591,6.64312631307439,7.2207452643701,54.2607290820493,"idalia",950
12011,"Broward",2023-09-05,2276.5,6,1769,4258.41666666667,0.28846929009161,0.0206277777777778,0.06,0,0.005,91,77,7.4080224,51.93074,64.5204905,81.959145,14.772596,19.986454,1483.25720164443,2.65504579104471,28.9370826657591,6.64312631307439,7.2207452643701,54.2607290820493,"idalia",950
12011,"Broward",2023-09-06,1769.5,7,2276.5,2472.58333333333,0.28846929009161,0.0206277777777778,0.78,0,0.0292857142857143,90,74,5.235581925,48.19906,64.000749,90.437706,13.034643,18.2485,1483.25720164443,2.65504579104471,28.9370826657591,6.64312631307439,7.2207452643701,54.2607290820493,"idalia",950
12011,"Broward",2023-09-07,3104,8,1769.5,1938.33333333333,0.28846929009161,0.0206277777777778,0.01,0,0.000357142857142857,93,77,4.952772925,48.34447,67.9828175,93.58368,13.90362,18.2485,1483.25720164443,2.65504579104471,28.9370826657591,6.64312631307439,7.2207452643701,54.2607290820493,"idalia",950
12011,"Broward",2023-09-08,1711,9,3104,2383.33333333333,0.28846929009161,0.0206277777777778,0,0,0,91,76,4.3014325,50.184208,68.5250845,93.53201,13.90362,18.2485,1483.25720164443,2.65504579104471,28.9370826657591,6.64312631307439,7.2207452643701,54.2607290820493,"idalia",950
12011,"Broward",2023-09-09,8825,10,1711,2194.83333333333,0.28846929009161,0.0206277777777778,1.02,0,0.117307692307692,92,75,4.062463875,57.363544,79.12272875,96.75849,26.938263,33.89007,1483.25720164443,2.65504579104471,28.9370826657591,6.64312631307439,7.2207452643701,54.2607290820493,"idalia",950
12011,"Broward",2023-09-10,4015.25,11,8825,4546.66666666667,0.28846929009161,0.0206277777777778,1.44,0,0.308965517241379,91,77,3.128314475,61.48733,80.4278935,100,11.296691,15.641572,1483.25720164443,2.65504579104471,28.9370826657591,6.64312631307439,7.2207452643701,54.2607290820493,"idalia",950
12011,"Broward",2023-09-11,6188.25,12,4015.25,4850.41666666667,0.28846929009161,0.0206277777777778,0.4,0,0.0573076923076923,91,77,4.77936925,59.33457,77.754385,96.75849,13.034643,16.51055,1483.25720164443,2.65504579104471,28.9370826657591,6.64312631307439,7.2207452643701,54.2607290820493,"idalia",950
12011,"Broward",2023-09-12,2714,13,6188.25,6342.83333333333,0.28846929009161,0.0206277777777778,0.72,0,0.037037037037037,92,78,6.126282625,54.003723,74.5830135,96.74529,13.90362,18.2485,1483.25720164443,2.65504579104471,28.9370826657591,6.64312631307439,7.2207452643701,54.2607290820493,"idalia",950
12011,"Broward",2023-09-13,3035.5,14,2714,4305.83333333333,0.28846929009161,0.0206277777777778,0.28,0,0.0184,94,78,5.4311016,52.20978,74.2463365,96.75849,13.90362,18.2485,1483.25720164443,2.65504579104471,28.9370826657591,6.64312631307439,7.2207452643701,54.2607290820493,"idalia",950
12015,"Charlotte",2023-08-27,390,-3,47.5,719.833333333333,0.337011114834115,0.06055,0,0,0,97,75,5.04393735,49.207233,79.53661,100,24.331335,31.283144,196.913189604707,18.1069660976767,18.3163877969366,31.6794847656896,18.3238293835316,12.1238898108414,"idalia",950
12015,"Charlotte",2023-08-28,785.5,-2,390,152.083333333333,0.337011114834115,0.06055,1.26,0,0.256666666666667,95,78,4.8632369,55.984222,84.54686,100,19.986454,25.200312,196.913189604707,18.1069660976767,18.3163877969366,31.6794847656896,18.3238293835316,12.1238898108414,"idalia",950
12015,"Charlotte",2023-08-29,844.5,-1,785.5,407.666666666667,0.337011114834115,0.06055,2.39,0,0.272727272727273,88,75.2,10.60395,70.00456,90.41651,100,26.069286,40,196.913189604707,18.1069660976767,18.3163877969366,31.6794847656896,18.3238293835316,12.1238898108414,"idalia",950
12015,"Charlotte",2023-08-30,33466,0,844.5,673.333333333333,0.337011114834115,0.06055,5.11,2.15,3.64384615384615,90,77,16.734684,69.90216,85.7655295,100,34,50.400623,196.913189604707,18.1069660976767,18.3163877969366,31.6794847656896,18.3238293835316,12.1238898108414,"idalia",950
12015,"Charlotte",2023-08-31,704.75,1,33466,11698.6666666667,0.337011114834115,0.06055,2.5,0,1.0175,93,82,7.7807369,63.690865,80.0165475,94.35022,17.379524,23.462358,196.913189604707,18.1069660976767,18.3163877969366,31.6794847656896,18.3238293835316,12.1238898108414,"idalia",950
