"county","Mean_NDVI","Min_NDVI","date","mean_mean_ndvi","mean_min_ndvi"
"Columbia",0.0076475,5e-04,2020-09-20,0.181736805555556,0.0581777777777778
"DeSoto",0.0909233333333333,0.0051,2020-09-20,0.283648055537037,0.0615777777777778
"Dixie",0.0428205882352941,0.0087,2020-09-20,0.260257059337324,0.0579722222222222
"Duval",0.00353521126760563,-0.0031,2020-09-20,0.143638327176594,0.0363333333333333
"Escambia",-0.00742575757575757,-0.0166,2020-09-20,0.197169661091224,0.0324277777777778
"Flagler",0.0256645833333333,3e-04,2020-09-20,0.272443269478997,0.0778
"Franklin",0.00932291666666666,-0.0045,2020-09-20,0.204446150234215,0.05625
"Gadsden",0.0468588235294118,0.0148,2020-09-20,0.252487799583878,0.0871277777777778
"Gilchrist",0.0289342857142857,0.0127,2020-09-20,0.23411666668254,0.118372222222222
"Glades",0.228265476190476,0.0123,2020-09-20,0.337603675091838,0.0659722222222222
"Gulf",0.0159396226415094,0.0016,2020-09-20,0.192078093581815,0.0570888888888889
"Hamilton",0.0115270833333333,0.0013,2020-09-20,0.176349891628448,0.0570888888888889
"Hardee",0.10914406779661,-0.0132,2020-09-20,0.280726459582992,0.0828666666666667
"Hendry",0.338426732673267,0.0596,2020-09-20,0.322628329476898,0.0531666666666667
"Hernando",0.275251162790698,0.0078,2020-09-20,0.242968882492623,0.0481444444444444
"Highlands",0.0318223404255319,-0.0213,2020-09-20,0.306507218168483,0.0614611111111111
"Hillsborough",0.183616494845361,0.0127,2020-09-20,0.205085412452066,0.0323277777777778
"Holmes",0.0021469387755102,-0.0108,2020-09-20,0.211468704862153,0.0818611111111111
"Indian River",0.511231111111111,0.1874,2020-09-20,0.278983689167658,0.0605833333333333
"Jackson",0.00660714285714285,-0.0044,2020-09-20,0.211388781192905,0.0694277777777778
"Jefferson",0.01921,0.0038,2020-09-20,0.281342407388889,0.110038888888889
"Lafayette",0.0067313725490196,0.0016,2020-09-20,0.23692276687037,0.0924222222222222
"Lake",0.0201092783505155,-0.0226,2020-09-20,0.232063525542464,0.0384666666666667
"Lee",0.259541025641026,0.0114,2020-09-20,0.280619547337954,0.0569222222222222
"Leon",0.0533632352941176,0.0217,2020-09-20,0.257832145709813,0.0843555555555556
"Levy",0.03215625,0.0044,2020-09-20,0.225132823537054,0.0453333333333333
"Liberty",0.0229117647058824,0.007,2020-09-20,0.199747331208699,0.0600055555555556
"Madison",0.0141055555555556,0.0022,2020-09-20,0.259440740753086,0.0915166666666667
"Manatee",0.126412676056338,-0.0062,2020-09-20,0.211363933135828,0.0326666666666667
"Marion",0.0225584905660377,-0.015,2020-09-20,0.215505318810697,0.0357333333333333
"Martin",0.317621818181818,9e-04,2020-09-20,0.326115634123526,0.0536166666666667
"Miami-Dade",0.179247647058824,-0.0407,2020-09-20,0.203909212158242,0.00898333333333333
"Monroe",0.22682987012987,-0.0444,2020-09-20,0.289631559071609,-0.0236666666666667
"Nassau",0.00557457627118644,-0.0017,2020-09-20,0.179854019447008,0.0439
"Okaloosa",-0.00465714285714285,-0.0116,2020-09-20,0.18105960409937,0.0401055555555556
"Okeechobee",0.177581690140845,-0.0124,2020-09-20,0.326767341532081,0.0668
"Orange",-0.0010860465116279,-0.0231,2020-09-20,0.205588534989438,0.0312277777777778
"Osceola",0.115907194244604,-0.0133,2020-09-20,0.237624855260363,0.0216166666666667
"Palm Beach",0.429461538461539,0.0492,2020-09-20,0.322736334500662,0.0199555555555556
"Pasco",0.13047380952381,0.0072,2020-09-20,0.243921250372702,0.0352333333333333
"Pinellas",0.1846375,0.0295,2020-09-20,0.211979057738137,0.05025
"Polk",0.0725417142857143,-0.0341,2020-09-20,0.22531877436395,0.0277111111111111
"Putnam",0.0078551282051282,-0.0098,2020-09-20,0.220464115441247,0.0648833333333333
"Santa Rosa",-0.00630408163265306,-0.0116,2020-09-20,0.18112668882813,0.0338722222222222
"Sarasota",0.172158928571429,-0.0012,2020-09-20,0.261981684783347,0.0375055555555556
"Seminole",-0.018303125,-0.0302,2020-09-20,0.22043054857855,0.0539444444444444
"St. Johns",0.01633,0.0011,2020-09-20,0.204442731211993,0.0492388888888889
"St. Lucie",0.413334545454545,0.1058,2020-09-20,0.321369502127807,0.0807833333333333
"Sumter",0.0904660714285714,-0.01,2020-09-20,0.250860119063492,0.0669222222222222
"Suwannee",0.00927971014492753,0.0015,2020-09-20,0.196394686010467,0.0698055555555556
"Taylor",0.00920373831775701,0.0014,2020-09-20,0.261311282557466,0.0636833333333333
"Union",0.0080625,0.0042,2020-09-20,0.216358564814815,0.112766666666667
"Volusia",0.0124161904761905,-0.024,2020-09-20,0.250069951441529,0.0215555555555556
"Wakulla",0.0202803571428571,5e-04,2020-09-20,0.240954450116795,0.07455
"Walton",-0.00339326923076923,-0.0124,2020-09-20,0.177397251281708,0.0386055555555556
"Washington",0.000626666666666667,-0.0115,2020-09-20,0.174132592611111,0.0603611111111111
"Alachua",0.171910227272727,0.008,2020-09-21,0.224946139084383,0.0750555555555556
"Baker",0.0174259259259259,-0.0019,2020-09-21,0.194331784136301,0.0785888888888889
"Bay",0.0136797297297297,-0.0101,2020-09-21,0.223858180863135,0.0369833333333333
"Bradford",0.0551033333333333,0.0024,2020-09-21,0.21875150063857,0.101272222222222
"Brevard",0.263587096774194,0.026,2020-09-21,0.226436739600265,0.0108888888888889
"Broward",0.00752622950819672,-0.0348,2020-09-21,0.238442623829593,0.00805555555555556
"Calhoun",0.0142037037037037,8e-04,2020-09-21,0.192667592578189,0.0738833333333333
"Charlotte",0.225962337662338,0.0043,2020-09-21,0.268350414660809,0.0515833333333333
"Citrus",0.335089473684211,0.0634,2020-09-21,0.230285250622005,0.08725
"Clay",0.0333666666666667,-0.0051,2020-09-21,0.163769638662648,0.0584444444444444
"Collier",0.0166435483870968,-0.0315,2020-09-21,0.32122487101407,0.0176833333333333
"Columbia",0.17686,0.0137,2020-09-21,0.181736805555556,0.0581777777777778
"DeSoto",0.17595,0.0274,2020-09-21,0.283648055537037,0.0615777777777778
"Dixie",0.213650724637681,0.003,2020-09-21,0.260257059337324,0.0579722222222222
"Duval",0.0426411764705882,-0.0025,2020-09-21,0.143638327176594,0.0363333333333333
"Escambia",0.0144365079365079,-0.0066,2020-09-21,0.197169661091224,0.0324277777777778
"Flagler",0.360406382978723,3e-04,2020-09-21,0.272443269478997,0.0778
"Franklin",0.0528058823529412,0.0085,2020-09-21,0.204446150234215,0.05625
"Gadsden",0.301427450980392,0.0406,2020-09-21,0.252487799583878,0.0871277777777778
"Gilchrist",0.306842857142857,0.1774,2020-09-21,0.23411666668254,0.118372222222222
"Glades",0.234431764705882,0.0124,2020-09-21,0.337603675091838,0.0659722222222222
"Gulf",0.0140333333333333,-0.0105,2020-09-21,0.192078093581815,0.0570888888888889
"Hamilton",0.213802083333333,0.0221,2020-09-21,0.176349891628448,0.0570888888888889
"Hardee",0.327151724137931,0.0499,2020-09-21,0.280726459582992,0.0828666666666667
"Hendry",0.0308752475247525,-0.005,2020-09-21,0.322628329476898,0.0531666666666667
"Hernando",0.298980952380952,0.0593,2020-09-21,0.242968882492623,0.0481444444444444
"Highlands",0.225008333333333,0.0116,2020-09-21,0.306507218168483,0.0614611111111111
"Hillsborough",0.403156989247312,0.0422,2020-09-21,0.205085412452066,0.0323277777777778
"Holmes",0.0121918367346939,-0.0015,2020-09-21,0.211468704862153,0.0818611111111111
"Indian River",0.0890045454545455,0.0142,2020-09-21,0.278983689167658,0.0605833333333333
"Jackson",0.0578175257731959,0.0012,2020-09-21,0.211388781192905,0.0694277777777778
"Jefferson",0.57752,0.3298,2020-09-21,0.281342407388889,0.110038888888889
"Lafayette",0.430135294117647,0.087,2020-09-21,0.23692276687037,0.0924222222222222
"Lake",0.282437234042553,0.0546,2020-09-21,0.232063525542464,0.0384666666666667
"Lee",0.152294871794872,-0.0049,2020-09-21,0.280619547337954,0.0569222222222222
"Leon",0.589379411764706,0.1099,2020-09-21,0.257832145709813,0.0843555555555556
"Levy",0.256211711711712,0.0374,2020-09-21,0.225132823537054,0.0453333333333333
"Liberty",0.0433,0.0024,2020-09-21,0.199747331208699,0.0600055555555556
"Madison",0.386698611111111,0.1533,2020-09-21,0.259440740753086,0.0915166666666667
"Manatee",0.308011594202899,0.0319,2020-09-21,0.211363933135828,0.0326666666666667
"Marion",0.284954716981132,0.0153,2020-09-21,0.215505318810697,0.0357333333333333
"Martin",0.0446490566037736,8e-04,2020-09-21,0.326115634123526,0.0536166666666667
"Miami-Dade",-0.0130928571428571,-0.0263,2020-09-21,0.203909212158242,0.00898333333333333
"Monroe",0.0157772151898734,-0.024,2020-09-21,0.289631559071609,-0.0236666666666667
"Nassau",0.041035,0.0048,2020-09-21,0.179854019447008,0.0439
"Okaloosa",0.0168777777777778,-0.0011,2020-09-21,0.18105960409937,0.0401055555555556
"Okeechobee",0.1307,0.0083,2020-09-21,0.326767341532081,0.0668
"Orange",0.249405813953488,0.0342,2020-09-21,0.205588534989438,0.0312277777777778
"Osceola",0.327838970588235,0.0259,2020-09-21,0.237624855260363,0.0216166666666667
"Palm Beach",0.0145754098360656,-0.036,2020-09-21,0.322736334500662,0.0199555555555556
"Pasco",0.396209638554217,0.0521,2020-09-21,0.243921250372702,0.0352333333333333
"Pinellas",0.322133333333333,0.1805,2020-09-21,0.211979057738137,0.05025
"Polk",0.389521176470588,0.0407,2020-09-21,0.22531877436395,0.0277111111111111
"Putnam",0.149734615384615,0.0035,2020-09-21,0.220464115441247,0.0648833333333333
"Santa Rosa",0.0106072164948454,-0.008,2020-09-21,0.18112668882813,0.0338722222222222
"Sarasota",0.294501818181818,0.0328,2020-09-21,0.261981684783347,0.0375055555555556
"Seminole",0.138490625,0.048,2020-09-21,0.22043054857855,0.0539444444444444
"St. Johns",0.0431934426229508,-3e-04,2020-09-21,0.204442731211993,0.0492388888888889
"St. Lucie",0.0468964285714286,0.0062,2020-09-21,0.321369502127807,0.0807833333333333
"Sumter",0.431407142857143,0.0612,2020-09-21,0.250860119063492,0.0669222222222222
"Suwannee",0.318844927536232,0.0447,2020-09-21,0.196394686010467,0.0698055555555556
"Taylor",0.336411214953271,0.0114,2020-09-21,0.261311282557466,0.0636833333333333
"Union",0.155425,0.0114,2020-09-21,0.216358564814815,0.112766666666667
"Volusia",0.555546666666667,-0.0461,2020-09-21,0.250069951441529,0.0215555555555556
"Wakulla",0.298996363636364,0.0611,2020-09-21,0.240954450116795,0.07455
"Walton",0.0170368932038835,-0.0022,2020-09-21,0.177397251281708,0.0386055555555556
"Washington",0.011565,-0.0014,2020-09-21,0.174132592611111,0.0603611111111111
"Alachua",0.421760227272727,0.0692,2020-09-22,0.224946139084383,0.0750555555555556
"Baker",0.500909259259259,0.251,2020-09-22,0.194331784136301,0.0785888888888889
"Bay",0.0249208333333333,-0.0074,2020-09-22,0.223858180863135,0.0369833333333333
"Bradford",0.563020689655172,0.154,2020-09-22,0.21875150063857,0.101272222222222
"Brevard",0.142722916666667,0.0015,2020-09-22,0.226436739600265,0.0108888888888889
"Broward",0.298830894308943,0.0547,2020-09-22,0.238442623829593,0.00805555555555556
"Calhoun",0.105140740740741,0.0155,2020-09-22,0.192667592578189,0.0738833333333333
"Charlotte",0.471837333333333,0.1329,2020-09-22,0.268350414660809,0.0515833333333333
"Citrus",0.0947089285714286,0.023,2020-09-22,0.230285250622005,0.08725
"Clay",0.413145,0.0885,2020-09-22,0.163769638662648,0.0584444444444444
"Collier",0.390966304347826,0.052,2020-09-22,0.32122487101407,0.0176833333333333
"Columbia",0.47352375,0.1581,2020-09-22,0.181736805555556,0.0581777777777778
"DeSoto",0.443701666666667,0.1314,2020-09-22,0.283648055537037,0.0615777777777778
"Dixie",0.443798550724638,0.1694,2020-09-22,0.260257059337324,0.0579722222222222
"Duval",0.603694366197183,0.2389,2020-09-22,0.143638327176594,0.0363333333333333
"Escambia",0.0980230769230769,0.0082,2020-09-22,0.197169661091224,0.0324277777777778
"Flagler",0.503283673469388,0.0931,2020-09-22,0.272443269478997,0.0778
"Franklin",0.131440816326531,0.0058,2020-09-22,0.204446150234215,0.05625
"Gadsden",0.29606862745098,0.0402,2020-09-22,0.252487799583878,0.0871277777777778
"Gilchrist",0.554145714285714,0.33,2020-09-22,0.23411666668254,0.118372222222222
"Glades",0.519613953488372,0.1483,2020-09-22,0.337603675091838,0.0659722222222222
"Gulf",0.141286538461538,-0.0039,2020-09-22,0.192078093581815,0.0570888888888889
"Hamilton",0.458168085106383,0.1988,2020-09-22,0.176349891628448,0.0570888888888889
"Hardee",0.460148333333333,0.1488,2020-09-22,0.280726459582992,0.0828666666666667
"Hendry",0.404476237623762,0.0947,2020-09-22,0.322628329476898,0.0531666666666667
"Hernando",0.0889409090909091,0.0074,2020-09-22,0.242968882492623,0.0481444444444444
"Highlands",0.498597916666667,0.1492,2020-09-22,0.306507218168483,0.0614611111111111
"Hillsborough",0.310743617021277,0.033,2020-09-22,0.205085412452066,0.0323277777777778
"Holmes",0.0677795918367347,0.0115,2020-09-22,0.211468704862153,0.0818611111111111
"Indian River",0.401508888888889,-0.0078,2020-09-22,0.278983689167658,0.0605833333333333
"Jackson",0.0489360824742268,0.0129,2020-09-22,0.211388781192905,0.0694277777777778
"Jefferson",0.761728333333333,0.4977,2020-09-22,0.281342407388889,0.110038888888889
"Lafayette",0.561837254901961,0.2109,2020-09-22,0.23692276687037,0.0924222222222222
"Lake",0.165970103092784,0.0491,2020-09-22,0.232063525542464,0.0384666666666667
"Lee",0.437351948051948,0.203,2020-09-22,0.280619547337954,0.0569222222222222
"Leon",0.511053623188406,0.0589,2020-09-22,0.257832145709813,0.0843555555555556
"Levy",0.341202702702703,0.0617,2020-09-22,0.225132823537054,0.0453333333333333
"Liberty",0.04782,0.0093,2020-09-22,0.199747331208699,0.0600055555555556
"Madison",0.6993875,0.3195,2020-09-22,0.259440740753086,0.0915166666666667
"Manatee",0.356202857142857,0.1634,2020-09-22,0.211363933135828,0.0326666666666667
"Marion",0.24884,0.0717,2020-09-22,0.215505318810697,0.0357333333333333
"Martin",0.492328301886792,0.2533,2020-09-22,0.326115634123526,0.0536166666666667
"Miami-Dade",0.341433928571429,0.0733,2020-09-22,0.203909212158242,0.00898333333333333
"Monroe",0.428180769230769,-0.0738,2020-09-22,0.289631559071609,-0.0236666666666667
"Nassau",0.594413333333333,0.2538,2020-09-22,0.179854019447008,0.0439
"Okaloosa",0.0138450549450549,-0.001,2020-09-22,0.18105960409937,0.0401055555555556
"Okeechobee",0.62556338028169,0.2527,2020-09-22,0.326767341532081,0.0668
"Orange",0.0823325842696629,0.0344,2020-09-22,0.205588534989438,0.0312277777777778
"Osceola",0.15000780141844,0.017,2020-09-22,0.237624855260363,0.0216166666666667
"Palm Beach",0.410396153846154,0.0893,2020-09-22,0.322736334500662,0.0199555555555556
"Pasco",0.211103571428571,0.0104,2020-09-22,0.243921250372702,0.0352333333333333
"Pinellas",0.2145,0.0427,2020-09-22,0.211979057738137,0.05025
"Polk",0.230639411764706,0.0313,2020-09-22,0.22531877436395,0.0277111111111111
"Putnam",0.277001333333333,0.0761,2020-09-22,0.220464115441247,0.0648833333333333
"Santa Rosa",0.0254072916666667,0.0011,2020-09-22,0.18112668882813,0.0338722222222222
"Sarasota",0.338310714285714,0.0623,2020-09-22,0.261981684783347,0.0375055555555556
"Seminole",0.145878787878788,0.0326,2020-09-22,0.22043054857855,0.0539444444444444
"St. Johns",0.575515517241379,0.2373,2020-09-22,0.204442731211993,0.0492388888888889
"St. Lucie",0.6672625,0.173,2020-09-22,0.321369502127807,0.0807833333333333
"Sumter",0.154558928571429,0.0522,2020-09-22,0.250860119063492,0.0669222222222222
"Suwannee",0.488611594202899,0.248,2020-09-22,0.196394686010467,0.0698055555555556
"Taylor",0.495169158878505,0.1355,2020-09-22,0.261311282557466,0.0636833333333333
"Union",0.527458333333333,0.3272,2020-09-22,0.216358564814815,0.112766666666667
"Volusia",0.313614018691589,0.0512,2020-09-22,0.250069951441529,0.0215555555555556
"Wakulla",0.352612727272727,0.0436,2020-09-22,0.240954450116795,0.07455
"Walton",0.0177314285714286,-0.0049,2020-09-22,0.177397251281708,0.0386055555555556
"Washington",0.0220216666666667,0.0032,2020-09-22,0.174132592611111,0.0603611111111111
"Alachua",0.328332954545455,0.1304,2020-09-23,0.224946139084383,0.0750555555555556
"Baker",0.183609259259259,0.044,2020-09-23,0.194331784136301,0.0785888888888889
"Bay",0.359649315068493,0.0478,2020-09-23,0.223858180863135,0.0369833333333333
"Bradford",0.16877,0.084,2020-09-23,0.21875150063857,0.101272222222222
"Brevard",0.169173404255319,0.0275,2020-09-23,0.226436739600265,0.0108888888888889
"Broward",0.214406666666667,0.0373,2020-09-23,0.238442623829593,0.00805555555555556
"Calhoun",0.471859259259259,0.1534,2020-09-23,0.192667592578189,0.0738833333333333
"Charlotte",0.293315789473684,0.0957,2020-09-23,0.268350414660809,0.0515833333333333
"Citrus",0.244633928571429,0.0557,2020-09-23,0.230285250622005,0.08725
"Clay",0.0946426229508197,0.0228,2020-09-23,0.163769638662648,0.0584444444444444
"Collier",0.419797860962567,0.082,2020-09-23,0.32122487101407,0.0176833333333333
"Columbia",0.11208375,0.0463,2020-09-23,0.181736805555556,0.0581777777777778
"DeSoto",0.493323333333333,0.1415,2020-09-23,0.283648055537037,0.0615777777777778
"Dixie",0.472652173913043,0.0784,2020-09-23,0.260257059337324,0.0579722222222222
"Duval",0.0537971428571429,0.0114,2020-09-23,0.143638327176594,0.0363333333333333
"Escambia",0.2389875,0.0126,2020-09-23,0.197169661091224,0.0324277777777778
"Flagler",0.572689583333333,0.2534,2020-09-23,0.272443269478997,0.0778
"Franklin",0.668276,0.1972,2020-09-23,0.204446150234215,0.05625
"Gadsden",0.566994117647059,0.1897,2020-09-23,0.252487799583878,0.0871277777777778
"Gilchrist",0.329574285714286,0.147,2020-09-23,0.23411666668254,0.118372222222222
"Glades",0.300039534883721,0.0646,2020-09-23,0.337603675091838,0.0659722222222222
"Gulf",0.43852641509434,0.1645,2020-09-23,0.192078093581815,0.0570888888888889
"Hamilton",0.133127083333333,0.0462,2020-09-23,0.176349891628448,0.0570888888888889
"Hardee",0.437666666666667,0.1828,2020-09-23,0.280726459582992,0.0828666666666667
"Hendry",0.404791089108911,0.1231,2020-09-23,0.322628329476898,0.0531666666666667
"Hernando",0.251667441860465,0.0404,2020-09-23,0.242968882492623,0.0481444444444444
"Highlands",0.311957291666667,0.0521,2020-09-23,0.306507218168483,0.0614611111111111
"Hillsborough",0.173145744680851,0.0331,2020-09-23,0.205085412452066,0.0323277777777778
"Holmes",0.508214285714286,0.2067,2020-09-23,0.211468704862153,0.0818611111111111
"Indian River",0.0975022727272727,0.0373,2020-09-23,0.278983689167658,0.0605833333333333
"Jackson",0.545630612244898,0.2741,2020-09-23,0.211388781192905,0.0694277777777778
"Jefferson",0.412263333333333,0.0958,2020-09-23,0.281342407388889,0.110038888888889
"Lafayette",0.332043137254902,0.1606,2020-09-23,0.23692276687037,0.0924222222222222
"Lake",0.34979381443299,0.0795,2020-09-23,0.232063525542464,0.0384666666666667
"Lee",0.232867532467532,0.1004,2020-09-23,0.280619547337954,0.0569222222222222
"Leon",0.519448529411765,0.2559,2020-09-23,0.257832145709813,0.0843555555555556
"Levy",0.353037837837838,0.0722,2020-09-23,0.225132823537054,0.0453333333333333
"Liberty",0.49974,0.1707,2020-09-23,0.199747331208699,0.0600055555555556
"Madison",0.340927777777778,0.1292,2020-09-23,0.259440740753086,0.0915166666666667
"Manatee",0.217310144927536,0.059,2020-09-23,0.211363933135828,0.0326666666666667
"Marion",0.382249056603774,0.0736,2020-09-23,0.215505318810697,0.0357333333333333
"Martin",0.221983333333333,0.0346,2020-09-23,0.326115634123526,0.0536166666666667
"Miami-Dade",0.190437869822485,0.0287,2020-09-23,0.203909212158242,0.00898333333333333
"Monroe",0.366024050632911,-0.0087,2020-09-23,0.289631559071609,-0.0236666666666667
"Nassau",0.05153,0.0106,2020-09-23,0.179854019447008,0.0439
"Okaloosa",0.297371428571429,0.0397,2020-09-23,0.18105960409937,0.0401055555555556
"Okeechobee",0.231819718309859,0.0496,2020-09-23,0.326767341532081,0.0668
"Orange",0.278116279069767,0.0771,2020-09-23,0.205588534989438,0.0312277777777778
"Osceola",0.124372794117647,0.0163,2020-09-23,0.237624855260363,0.0216166666666667
"Palm Beach",0.30291693989071,0.0455,2020-09-23,0.322736334500662,0.0199555555555556
"Pasco",0.330772289156627,0.0587,2020-09-23,0.243921250372702,0.0352333333333333
"Pinellas",0.295808333333333,0.0437,2020-09-23,0.211979057738137,0.05025
"Polk",0.221097093023256,0.046,2020-09-23,0.22531877436395,0.0277111111111111
"Putnam",0.421967532467532,0.113,2020-09-23,0.220464115441247,0.0648833333333333
"Santa Rosa",0.122619791666667,0.0068,2020-09-23,0.18112668882813,0.0338722222222222
"Sarasota",0.380451785714286,0.0516,2020-09-23,0.261981684783347,0.0375055555555556
"Seminole",0.344515151515152,0.094,2020-09-23,0.22043054857855,0.0539444444444444
"St. Johns",0.330231147540984,0.0159,2020-09-23,0.204442731211993,0.0492388888888889
"St. Lucie",0.129610909090909,0.0341,2020-09-23,0.321369502127807,0.0807833333333333
"Sumter",0.347076785714286,0.0758,2020-09-23,0.250860119063492,0.0669222222222222
"Suwannee",0.189250724637681,0.084,2020-09-23,0.196394686010467,0.0698055555555556
"Taylor",0.414298130841121,0.1164,2020-09-23,0.261311282557466,0.0636833333333333
"Union",0.15275,0.0723,2020-09-23,0.216358564814815,0.112766666666667
"Volusia",0.322083653846154,0.075,2020-09-23,0.250069951441529,0.0215555555555556
"Wakulla",0.757232142857143,0.4064,2020-09-23,0.240954450116795,0.07455
"Walton",0.281464150943396,0.02,2020-09-23,0.177397251281708,0.0386055555555556
"Washington",0.398581666666667,0.0363,2020-09-23,0.174132592611111,0.0603611111111111
"Alachua",0.328332955,0.1304,2020-09-24,0.224946139084383,0.0750555555555556
"Baker",0.183609259,0.044,2020-09-24,0.194331784136301,0.0785888888888889
"Bay",0.359649315,0.0478,2020-09-24,0.223858180863135,0.0369833333333333
"Bradford",0.16877,0.084,2020-09-24,0.21875150063857,0.101272222222222
"Brevard",0.169173404,0.0275,2020-09-24,0.226436739600265,0.0108888888888889
"Broward",0.214406667,0.0373,2020-09-24,0.238442623829593,0.00805555555555556
"Calhoun",0.471859259,0.1534,2020-09-24,0.192667592578189,0.0738833333333333
"Charlotte",0.293315789,0.0957,2020-09-24,0.268350414660809,0.0515833333333333
"Citrus",0.244633929,0.0557,2020-09-24,0.230285250622005,0.08725
"Clay",0.094642623,0.0228,2020-09-24,0.163769638662648,0.0584444444444444
"Collier",0.419797861,0.082,2020-09-24,0.32122487101407,0.0176833333333333
"Columbia",0.11208375,0.0463,2020-09-24,0.181736805555556,0.0581777777777778
"DeSoto",0.493323333,0.1415,2020-09-24,0.283648055537037,0.0615777777777778
"Dixie",0.472652174,0.0784,2020-09-24,0.260257059337324,0.0579722222222222
"Duval",0.053797143,0.0114,2020-09-24,0.143638327176594,0.0363333333333333
"Escambia",0.2389875,0.0126,2020-09-24,0.197169661091224,0.0324277777777778
"Flagler",0.572689583,0.2534,2020-09-24,0.272443269478997,0.0778
"Franklin",0.668276,0.1972,2020-09-24,0.204446150234215,0.05625
"Gadsden",0.566994118,0.1897,2020-09-24,0.252487799583878,0.0871277777777778
"Gilchrist",0.329574286,0.147,2020-09-24,0.23411666668254,0.118372222222222
"Glades",0.300039535,0.0646,2020-09-24,0.337603675091838,0.0659722222222222
"Gulf",0.438526415,0.1645,2020-09-24,0.192078093581815,0.0570888888888889
"Hamilton",0.133127083,0.0462,2020-09-24,0.176349891628448,0.0570888888888889
"Hardee",0.437666667,0.1828,2020-09-24,0.280726459582992,0.0828666666666667
"Hendry",0.404791089,0.1231,2020-09-24,0.322628329476898,0.0531666666666667
"Hernando",0.251667442,0.0404,2020-09-24,0.242968882492623,0.0481444444444444
"Highlands",0.311957292,0.0521,2020-09-24,0.306507218168483,0.0614611111111111
"Hillsborough",0.173145745,0.0331,2020-09-24,0.205085412452066,0.0323277777777778
"Holmes",0.508214286,0.2067,2020-09-24,0.211468704862153,0.0818611111111111
"Indian River",0.097502273,0.0373,2020-09-24,0.278983689167658,0.0605833333333333
"Jackson",0.545630612,0.2741,2020-09-24,0.211388781192905,0.0694277777777778
"Jefferson",0.412263333,0.0958,2020-09-24,0.281342407388889,0.110038888888889
"Lafayette",0.332043137,0.1606,2020-09-24,0.23692276687037,0.0924222222222222
"Lake",0.349793814,0.0795,2020-09-24,0.232063525542464,0.0384666666666667
"Lee",0.232867532,0.1004,2020-09-24,0.280619547337954,0.0569222222222222
"Leon",0.519448529,0.2559,2020-09-24,0.257832145709813,0.0843555555555556
"Levy",0.353037838,0.0722,2020-09-24,0.225132823537054,0.0453333333333333
"Liberty",0.49974,0.1707,2020-09-24,0.199747331208699,0.0600055555555556
"Madison",0.340927778,0.1292,2020-09-24,0.259440740753086,0.0915166666666667
"Manatee",0.217310145,0.059,2020-09-24,0.211363933135828,0.0326666666666667
"Marion",0.382249057,0.0736,2020-09-24,0.215505318810697,0.0357333333333333
"Martin",0.221983333,0.0346,2020-09-24,0.326115634123526,0.0536166666666667
"Miami-Dade",0.19043787,0.0287,2020-09-24,0.203909212158242,0.00898333333333333
"Monroe",0.366024051,-0.0087,2020-09-24,0.289631559071609,-0.0236666666666667
"Nassau",0.05153,0.0106,2020-09-24,0.179854019447008,0.0439
"Okaloosa",0.297371429,0.0397,2020-09-24,0.18105960409937,0.0401055555555556
"Okeechobee",0.231819718,0.0496,2020-09-24,0.326767341532081,0.0668
"Orange",0.278116279,0.0771,2020-09-24,0.205588534989438,0.0312277777777778
"Osceola",0.124372794,0.0163,2020-09-24,0.237624855260363,0.0216166666666667
"Palm Beach",0.30291694,0.0455,2020-09-24,0.322736334500662,0.0199555555555556
"Pasco",0.330772289,0.0587,2020-09-24,0.243921250372702,0.0352333333333333
"Pinellas",0.295808333,0.0437,2020-09-24,0.211979057738137,0.05025
"Polk",0.221097093,0.046,2020-09-24,0.22531877436395,0.0277111111111111
"Putnam",0.421967532,0.113,2020-09-24,0.220464115441247,0.0648833333333333
"Santa Rosa",0.122619792,0.0068,2020-09-24,0.18112668882813,0.0338722222222222
"Sarasota",0.380451786,0.0516,2020-09-24,0.261981684783347,0.0375055555555556
"Seminole",0.344515152,0.094,2020-09-24,0.22043054857855,0.0539444444444444
"St. Johns",0.330231148,0.0159,2020-09-24,0.204442731211993,0.0492388888888889
"St. Lucie",0.129610909,0.0341,2020-09-24,0.321369502127807,0.0807833333333333
"Sumter",0.347076786,0.0758,2020-09-24,0.250860119063492,0.0669222222222222
"Suwannee",0.189250725,0.084,2020-09-24,0.196394686010467,0.0698055555555556
"Taylor",0.414298131,0.1164,2020-09-24,0.261311282557466,0.0636833333333333
"Union",0.15275,0.0723,2020-09-24,0.216358564814815,0.112766666666667
"Volusia",0.322083654,0.075,2020-09-24,0.250069951441529,0.0215555555555556
"Wakulla",0.757232143,0.4064,2020-09-24,0.240954450116795,0.07455
"Walton",0.281464151,0.02,2020-09-24,0.177397251281708,0.0386055555555556
"Washington",0.398581667,0.0363,2020-09-24,0.174132592611111,0.0603611111111111
"Alachua",0.414448863636364,0.0159,2020-09-25,0.224946139084383,0.0750555555555556
"Baker",0.553981481481482,0.2866,2020-09-25,0.194331784136301,0.0785888888888889
"Bay",0.3467,0.0445,2020-09-25,0.223858180863135,0.0369833333333333
"Bradford",0.54926,0.3718,2020-09-25,0.21875150063857,0.101272222222222
"Brevard",0.130876595744681,-0.0267,2020-09-25,0.226436739600265,0.0108888888888889
"Broward",0.183208196721311,-0.0232,2020-09-25,0.238442623829593,0.00805555555555556
