"DATE","county","max_prcp","min_prcp","mean_prcp"
"2023-08-30","Flagler County",1,0.52,0.765
"2023-08-30","Franklin County",2.33,1.83,2.08
"2023-08-30","Gadsden County",1.69,0.35,1.21
"2023-08-30","Gilchrist County",1.51,1.51,1.51
"2023-08-30","Glades County",0.79,0.42,0.605
"2023-08-30","Gulf County",1.35,1.03,1.19
"2023-08-30","Hamilton County",2.11,1.06,1.585
"2023-08-30","Hardee County",2.3,2.3,2.3
"2023-08-30","Hendry County",0.73,0,0.34
"2023-08-30","Hernando County",2.62,1.41,2.09
"2023-08-30","Highlands County",1.4,0,0.622
"2023-08-30","Hillsborough County",5.22,1.05,2.26422222222222
"2023-08-30","Holmes County",1.39,0,0.695
"2023-08-30","Indian River County",0.24,0.02,0.0858333333333333
"2023-08-30","Jackson County",1.55,0.23,0.72
"2023-08-30","Jefferson County",3.61,3.61,3.61
"2023-08-30","Lafayette County",0,0,0
"2023-08-30","Lake County",1.38,0.19,0.547058823529412
"2023-08-30","Lee County",3.3,0.16,1.67142857142857
"2023-08-30","Leon County",3.78,1.18,1.90111111111111
"2023-08-30","Levy County",1.5,1.42,1.46333333333333
"2023-08-30","Liberty County",0.86,0.86,0.86
"2023-08-30","Manatee County",5,1.7,2.82615384615385
"2023-08-30","Marion County",2.61,0,0.938888888888889
"2023-08-30","Martin County",0.19,0,0.0673333333333333
"2023-08-30","Miami-Dade County",0.98,0,0.4116
"2023-08-30","Monroe County",1.01,0,0.411111111111111
"2023-08-30","Nassau County",0.35,0.19,0.297142857142857
"2023-08-30","Okaloosa County",1.88,0,0.285882352941176
"2023-08-30","Okeechobee County",0.08,0.06,0.07
"2023-08-30","Orange County",2.83,0.06,1.23142857142857
"2023-08-30","Osceola County",2.2,0.11,1.49
"2023-08-30","Palm Beach County",0.68,0,0.208695652173913
"2023-08-30","Pasco County",3.66,1.09,1.85666666666667
"2023-08-30","Pinellas County",3.48,0.2,1.94333333333333
"2023-08-30","Polk County",2.6,0.62,1.58
"2023-08-30","Putnam County",1.4,0.62,0.967142857142857
"2023-08-30","Santa Rosa County",1.1,0,0.195555555555556
"2023-08-30","Sarasota County",4.11,1.2,3.00178571428571
"2023-08-30","Seminole County",2.8,0.23,1.53782608695652
"2023-08-30","St. Johns County",0.55,0,0.277857142857143
"2023-08-30","St. Lucie County",0.13,0,0.0653333333333333
"2023-08-30","Sumter County",0.65,0.49,0.582
"2023-08-30","Suwannee County",1.71,0.83,1.27
