"fips_code","county","date","total_outage"
12035,"Flagler",2023-10-09,82.5
12035,"Flagler",2023-10-10,51
12035,"Flagler",2023-10-11,75.75
12035,"Flagler",2023-10-12,2374
12035,"Flagler",2023-10-13,41
12035,"Flagler",2023-10-14,410.25
12035,"Flagler",2023-10-15,18
12035,"Flagler",2023-10-16,10.75
12035,"Flagler",2023-10-17,631.25
12035,"Flagler",2023-10-18,312.25
12035,"Flagler",2023-10-19,6
12035,"Flagler",2023-10-20,2776.5
12035,"Flagler",2023-10-21,19.25
12035,"Flagler",2023-10-22,8.75
12035,"Flagler",2023-10-23,143.25
12035,"Flagler",2023-10-24,45.25
12035,"Flagler",2023-10-25,26.75
12035,"Flagler",2023-10-26,13.25
12035,"Flagler",2023-10-27,839.5
12035,"Flagler",2023-10-28,8.5
12035,"Flagler",2023-10-29,4.25
12035,"Flagler",2023-10-30,3056.5
12035,"Flagler",2023-10-31,29
12035,"Flagler",2023-11-01,20.5
12035,"Flagler",2023-11-02,231.5
12035,"Flagler",2023-11-03,6
12035,"Flagler",2023-11-04,3521.5
12035,"Flagler",2023-11-05,233.25
12035,"Flagler",2023-11-06,11
12035,"Flagler",2023-11-07,519.25
12035,"Flagler",2023-11-08,21.75
12035,"Flagler",2023-11-09,39.5
12035,"Flagler",2023-11-10,12.25
12035,"Flagler",2023-11-11,72.5
12035,"Flagler",2023-11-12,66
12035,"Flagler",2023-11-13,88.5
12035,"Flagler",2023-11-14,10.75
12035,"Flagler",2023-11-15,161.25
12035,"Flagler",2023-11-16,1142.5
12035,"Flagler",2023-11-17,66.25
12035,"Flagler",2023-11-18,5.5
12035,"Flagler",2023-11-19,0
12035,"Flagler",2023-11-20,89.25
12035,"Flagler",2023-11-21,2572.25
12035,"Flagler",2023-11-22,134.75
12035,"Flagler",2023-11-23,2.75
12035,"Flagler",2023-11-24,12
12035,"Flagler",2023-11-25,9.75
12035,"Flagler",2023-11-26,294.5
12035,"Flagler",2023-11-27,21
12035,"Flagler",2023-11-28,169.5
12035,"Flagler",2023-11-29,20.5
12035,"Flagler",2023-11-30,14.75
12035,"Flagler",2023-12-01,5.75
12035,"Flagler",2023-12-02,23
12035,"Flagler",2023-12-03,314
12035,"Flagler",2023-12-04,10
12035,"Flagler",2023-12-05,27.25
12035,"Flagler",2023-12-06,31.25
12035,"Flagler",2023-12-07,2.75
12035,"Flagler",2023-12-08,8.25
12035,"Flagler",2023-12-09,217.5
12035,"Flagler",2023-12-10,17.5
12035,"Flagler",2023-12-11,128.25
12035,"Flagler",2023-12-12,68.75
12035,"Flagler",2023-12-13,9.25
12035,"Flagler",2023-12-14,1
12035,"Flagler",2023-12-15,6.5
12035,"Flagler",2023-12-16,3.75
12035,"Flagler",2023-12-17,222.75
12035,"Flagler",2023-12-18,44.75
12035,"Flagler",2023-12-19,6.25
12035,"Flagler",2023-12-20,6.25
12035,"Flagler",2023-12-21,40
12035,"Flagler",2023-12-22,3376.25
12035,"Flagler",2023-12-23,461.5
12035,"Flagler",2023-12-24,1.5
12035,"Flagler",2023-12-25,21.25
12035,"Flagler",2023-12-26,9.75
12035,"Flagler",2023-12-27,17.25
12035,"Flagler",2023-12-28,29.5
12035,"Flagler",2023-12-29,11.25
12035,"Flagler",2023-12-31,11.25
12037,"Franklin",2023-05-01,0.25
12037,"Franklin",2023-05-02,1.5
12037,"Franklin",2023-05-03,0.75
12037,"Franklin",2023-05-04,14
12037,"Franklin",2023-05-06,1.25
12037,"Franklin",2023-05-07,3.5
12037,"Franklin",2023-05-09,0
12037,"Franklin",2023-05-10,19
12037,"Franklin",2023-05-11,7.5
12037,"Franklin",2023-05-12,19
12037,"Franklin",2023-05-13,6.75
12037,"Franklin",2023-05-14,1
12037,"Franklin",2023-05-15,11.5
12037,"Franklin",2023-05-16,9.25
12037,"Franklin",2023-05-17,30.25
12037,"Franklin",2023-05-18,24.75
12037,"Franklin",2023-05-19,2.25
12037,"Franklin",2023-05-21,3.25
12037,"Franklin",2023-05-22,25
12037,"Franklin",2023-05-23,23
12037,"Franklin",2023-05-24,2.25
12037,"Franklin",2023-05-26,12.75
12037,"Franklin",2023-05-27,17.5
12037,"Franklin",2023-05-28,1.5
12037,"Franklin",2023-05-30,52
12037,"Franklin",2023-06-01,1
12037,"Franklin",2023-06-02,16
12037,"Franklin",2023-06-03,1.75
12037,"Franklin",2023-06-04,31.5
12037,"Franklin",2023-06-05,1.25
12037,"Franklin",2023-06-06,25.75
12037,"Franklin",2023-06-07,1.5
12037,"Franklin",2023-06-08,10.25
12037,"Franklin",2023-06-09,549.5
12037,"Franklin",2023-06-10,15.75
12037,"Franklin",2023-06-11,491.25
12037,"Franklin",2023-06-12,15.25
12037,"Franklin",2023-06-13,707.5
12037,"Franklin",2023-06-14,0.5
12037,"Franklin",2023-06-15,329
12037,"Franklin",2023-06-16,9524.5
12037,"Franklin",2023-06-17,51
12037,"Franklin",2023-06-18,264
12037,"Franklin",2023-06-19,339.25
12037,"Franklin",2023-06-20,4.5
12037,"Franklin",2023-06-21,4.75
12037,"Franklin",2023-06-22,4940.75
12037,"Franklin",2023-06-23,250.25
12037,"Franklin",2023-06-24,46.25
12037,"Franklin",2023-06-25,6
12037,"Franklin",2023-06-26,14.5
12037,"Franklin",2023-06-27,6.75
12037,"Franklin",2023-06-28,1.25
12037,"Franklin",2023-06-29,359.75
12037,"Franklin",2023-07-01,24
12037,"Franklin",2023-07-02,59.25
12037,"Franklin",2023-07-03,1.5
12037,"Franklin",2023-07-04,1.5
12037,"Franklin",2023-07-05,8
12037,"Franklin",2023-07-06,28
12037,"Franklin",2023-07-07,2.5
12037,"Franklin",2023-07-10,4.75
12037,"Franklin",2023-07-11,43.5
12037,"Franklin",2023-07-12,0
12037,"Franklin",2023-07-13,8.5
12037,"Franklin",2023-07-14,18.25
12037,"Franklin",2023-07-15,0.25
12037,"Franklin",2023-07-16,2.25
12037,"Franklin",2023-07-17,11.25
12037,"Franklin",2023-07-18,39.5
12037,"Franklin",2023-07-19,0.25
12037,"Franklin",2023-07-20,318.25
12037,"Franklin",2023-07-21,1.5
12037,"Franklin",2023-07-23,30.5
12037,"Franklin",2023-07-24,4.25
12037,"Franklin",2023-07-25,1.5
12037,"Franklin",2023-07-26,12
12037,"Franklin",2023-07-27,84.25
12037,"Franklin",2023-07-28,61.75
12037,"Franklin",2023-07-29,44.75
12037,"Franklin",2023-07-30,2
12037,"Franklin",2023-07-31,1.75
12037,"Franklin",2023-08-01,1.25
12037,"Franklin",2023-08-03,1.25
12037,"Franklin",2023-08-05,39.25
12037,"Franklin",2023-08-06,133.5
12037,"Franklin",2023-08-07,330.5
12037,"Franklin",2023-08-08,4.75
12037,"Franklin",2023-08-09,8.5
12037,"Franklin",2023-08-10,2.25
12037,"Franklin",2023-08-11,1.75
12037,"Franklin",2023-08-12,0.75
12037,"Franklin",2023-08-13,5
12037,"Franklin",2023-08-14,6
12037,"Franklin",2023-08-15,3.25
12037,"Franklin",2023-08-16,5.75
12037,"Franklin",2023-08-17,11.25
12037,"Franklin",2023-08-18,6.25
12037,"Franklin",2023-08-19,58.75
12037,"Franklin",2023-08-21,1.25
12037,"Franklin",2023-08-22,0.25
12037,"Franklin",2023-08-25,2.5
12037,"Franklin",2023-08-26,765
12037,"Franklin",2023-08-27,9.25
12037,"Franklin",2023-08-28,19.25
12037,"Franklin",2023-08-29,2.5
12037,"Franklin",2023-08-30,6835.75
12037,"Franklin",2023-08-31,246.5
12037,"Franklin",2023-09-01,230.25
12037,"Franklin",2023-09-02,47
12037,"Franklin",2023-09-06,0
12037,"Franklin",2023-09-13,4.5
12037,"Franklin",2023-09-14,4.25
12037,"Franklin",2023-09-15,3.25
12037,"Franklin",2023-09-17,8.75
12037,"Franklin",2023-09-18,3.75
12037,"Franklin",2023-09-19,9
12037,"Franklin",2023-09-20,29
12037,"Franklin",2023-09-21,0.75
12037,"Franklin",2023-09-22,2.75
12037,"Franklin",2023-09-24,2.25
12037,"Franklin",2023-09-25,1.75
12037,"Franklin",2023-09-26,16
12037,"Franklin",2023-09-27,1.5
12037,"Franklin",2023-09-28,0
12037,"Franklin",2023-10-01,5.75
12037,"Franklin",2023-10-02,2
12037,"Franklin",2023-10-03,5
12037,"Franklin",2023-10-04,7.75
12037,"Franklin",2023-10-05,23
12037,"Franklin",2023-10-06,22.5
12037,"Franklin",2023-10-09,980.25
12037,"Franklin",2023-10-10,834.25
12037,"Franklin",2023-10-11,8.75
12037,"Franklin",2023-10-12,11
12037,"Franklin",2023-10-13,25
12037,"Franklin",2023-10-14,7.5
12037,"Franklin",2023-10-15,2.5
12037,"Franklin",2023-10-17,4.5
12037,"Franklin",2023-10-18,2
12037,"Franklin",2023-10-19,7.75
12037,"Franklin",2023-10-20,3.5
12037,"Franklin",2023-10-21,1.25
12037,"Franklin",2023-10-23,77.75
12037,"Franklin",2023-10-25,5.75
12037,"Franklin",2023-10-28,1.5
12037,"Franklin",2023-10-29,3.25
12037,"Franklin",2023-10-30,5.25
12037,"Franklin",2023-10-31,22
12037,"Franklin",2023-11-01,208.25
12037,"Franklin",2023-11-02,829.5
12037,"Franklin",2023-11-03,8.25
12037,"Franklin",2023-11-04,0
12037,"Franklin",2023-11-05,0.5
12037,"Franklin",2023-11-06,3
12037,"Franklin",2023-11-07,0
12037,"Franklin",2023-11-09,5.5
12037,"Franklin",2023-11-10,16.5
12037,"Franklin",2023-11-11,6.5
12037,"Franklin",2023-11-12,38.25
12037,"Franklin",2023-11-14,0.25
12037,"Franklin",2023-11-15,50.25
12037,"Franklin",2023-11-17,0.5
12037,"Franklin",2023-11-19,10.75
12037,"Franklin",2023-11-21,4.75
12037,"Franklin",2023-11-22,3.25
12037,"Franklin",2023-11-26,1
12037,"Franklin",2023-11-27,37.25
12037,"Franklin",2023-11-28,2.5
12037,"Franklin",2023-11-29,1.75
12037,"Franklin",2023-11-30,0
12037,"Franklin",2023-12-02,2.25
12037,"Franklin",2023-12-03,2.75
12037,"Franklin",2023-12-04,4.25
12037,"Franklin",2023-12-05,2.25
12037,"Franklin",2023-12-06,10.75
12037,"Franklin",2023-12-07,2.75
12037,"Franklin",2023-12-08,1.5
12037,"Franklin",2023-12-09,2.25
12037,"Franklin",2023-12-10,97
12037,"Franklin",2023-12-11,10.25
12037,"Franklin",2023-12-13,4
12037,"Franklin",2023-12-14,0.5
12037,"Franklin",2023-12-15,2.75
12037,"Franklin",2023-12-17,158.5
12037,"Franklin",2023-12-18,1.5
12037,"Franklin",2023-12-19,1.25
12037,"Franklin",2023-12-20,3.5
12037,"Franklin",2023-12-21,0.75
12037,"Franklin",2023-12-23,5.5
12037,"Franklin",2023-12-24,17.25
12037,"Franklin",2023-12-25,639.75
12037,"Franklin",2023-12-26,3.25
12037,"Franklin",2023-12-27,13.25
12037,"Franklin",2023-12-28,102.5
12039,"Gadsden",2023-05-01,9.5
12039,"Gadsden",2023-05-02,22.75
12039,"Gadsden",2023-05-03,18.75
12039,"Gadsden",2023-05-04,6
12039,"Gadsden",2023-05-05,10.5
12039,"Gadsden",2023-05-06,33.5
12039,"Gadsden",2023-05-07,5.5
12039,"Gadsden",2023-05-08,1.25
12039,"Gadsden",2023-05-09,35.75
12039,"Gadsden",2023-05-10,28.5
12039,"Gadsden",2023-05-11,14.25
12039,"Gadsden",2023-05-12,103
12039,"Gadsden",2023-05-13,20.5
12039,"Gadsden",2023-05-14,136.75
12039,"Gadsden",2023-05-15,85.75
12039,"Gadsden",2023-05-16,41.25
12039,"Gadsden",2023-05-17,1983.5
12039,"Gadsden",2023-05-18,149.75
12039,"Gadsden",2023-05-19,8.5
12039,"Gadsden",2023-05-20,4.5
12039,"Gadsden",2023-05-21,78
12039,"Gadsden",2023-05-22,33
12039,"Gadsden",2023-05-23,121.75
12039,"Gadsden",2023-05-24,14.25
12039,"Gadsden",2023-05-25,70.75
12039,"Gadsden",2023-05-26,30.25
12039,"Gadsden",2023-05-27,2.25
12039,"Gadsden",2023-05-28,2.75
12039,"Gadsden",2023-05-29,8
12039,"Gadsden",2023-05-30,1.5
12039,"Gadsden",2023-05-31,163.25
12039,"Gadsden",2023-06-01,987.5
12039,"Gadsden",2023-06-02,3.25
12039,"Gadsden",2023-06-03,49
12039,"Gadsden",2023-06-04,4.75
12039,"Gadsden",2023-06-05,11.75
12039,"Gadsden",2023-06-06,10
12039,"Gadsden",2023-06-07,113.25
12039,"Gadsden",2023-06-08,26.75
12039,"Gadsden",2023-06-09,9.5
12039,"Gadsden",2023-06-10,4.75
12039,"Gadsden",2023-06-11,29.5
12039,"Gadsden",2023-06-12,884
12039,"Gadsden",2023-06-13,22.75
12039,"Gadsden",2023-06-14,614.75
12039,"Gadsden",2023-06-15,64236.25
12039,"Gadsden",2023-06-16,19040.5
12039,"Gadsden",2023-06-17,4715.5
12039,"Gadsden",2023-06-18,901
12039,"Gadsden",2023-06-19,180
12039,"Gadsden",2023-06-20,28.75
12039,"Gadsden",2023-06-21,162.75
12039,"Gadsden",2023-06-22,948.25
12039,"Gadsden",2023-06-23,1404.25
12039,"Gadsden",2023-06-24,107.75
12039,"Gadsden",2023-06-25,14.5
12039,"Gadsden",2023-06-26,1.75
12039,"Gadsden",2023-06-27,26.25
12039,"Gadsden",2023-06-28,50.75
12039,"Gadsden",2023-06-29,173.75
12039,"Gadsden",2023-06-30,885.5
12039,"Gadsden",2023-07-01,14
12039,"Gadsden",2023-07-02,606
12039,"Gadsden",2023-07-03,41.75
12039,"Gadsden",2023-07-04,137.75
12039,"Gadsden",2023-07-05,427.75
12039,"Gadsden",2023-07-06,129.75
12039,"Gadsden",2023-07-07,334.5
12039,"Gadsden",2023-07-08,357
12039,"Gadsden",2023-07-09,123.25
12039,"Gadsden",2023-07-10,114.5
12039,"Gadsden",2023-07-11,41.75
12039,"Gadsden",2023-07-12,16.75
12039,"Gadsden",2023-07-13,3.25
12039,"Gadsden",2023-07-14,140
12039,"Gadsden",2023-07-15,128.25
12039,"Gadsden",2023-07-16,572.25
12039,"Gadsden",2023-07-17,19
12039,"Gadsden",2023-07-18,56.5
12039,"Gadsden",2023-07-19,29.25
12039,"Gadsden",2023-07-20,7
12039,"Gadsden",2023-07-21,50.5
12039,"Gadsden",2023-07-22,1464.5
12039,"Gadsden",2023-07-23,1225
12039,"Gadsden",2023-07-24,49
12039,"Gadsden",2023-07-25,8.25
12039,"Gadsden",2023-07-26,263
12039,"Gadsden",2023-07-27,87.75
12039,"Gadsden",2023-07-28,17.75
12039,"Gadsden",2023-07-29,31
12039,"Gadsden",2023-07-30,1286
12039,"Gadsden",2023-07-31,279.25
12039,"Gadsden",2023-08-01,7.75
12039,"Gadsden",2023-08-02,13.25
12039,"Gadsden",2023-08-03,14.25
12039,"Gadsden",2023-08-04,64.25
12039,"Gadsden",2023-08-05,1194
12039,"Gadsden",2023-08-06,393.5
12039,"Gadsden",2023-08-07,43.5
12039,"Gadsden",2023-08-08,53
12039,"Gadsden",2023-08-09,45.25
12039,"Gadsden",2023-08-10,14.25
12039,"Gadsden",2023-08-11,104.25
12039,"Gadsden",2023-08-12,127.25
12039,"Gadsden",2023-08-13,54.25
12039,"Gadsden",2023-08-14,1709.75
12039,"Gadsden",2023-08-15,24.25
12039,"Gadsden",2023-08-16,149.25
12039,"Gadsden",2023-08-17,6
12039,"Gadsden",2023-08-18,467.5
12039,"Gadsden",2023-08-19,18.5
12039,"Gadsden",2023-08-20,121
12039,"Gadsden",2023-08-21,117.25
12039,"Gadsden",2023-08-22,20.5
12039,"Gadsden",2023-08-23,15.75
12039,"Gadsden",2023-08-24,104
12039,"Gadsden",2023-08-25,43
12039,"Gadsden",2023-08-26,1607.25
12039,"Gadsden",2023-08-27,130.25
12039,"Gadsden",2023-08-28,85.75
12039,"Gadsden",2023-08-29,175.75
12039,"Gadsden",2023-08-30,10560.25
12039,"Gadsden",2023-08-31,1160.75
12039,"Gadsden",2023-09-01,7.25
12039,"Gadsden",2023-09-02,4
12039,"Gadsden",2023-09-04,3.25
12039,"Gadsden",2023-09-05,4.5
12039,"Gadsden",2023-09-06,65.75
12039,"Gadsden",2023-09-07,140.75
12039,"Gadsden",2023-09-08,549.5
12039,"Gadsden",2023-09-09,6.75
12039,"Gadsden",2023-09-10,11.5
12039,"Gadsden",2023-09-11,14
12039,"Gadsden",2023-09-12,289.5
12039,"Gadsden",2023-09-13,12.25
12039,"Gadsden",2023-09-14,33
12039,"Gadsden",2023-09-15,4.5
12039,"Gadsden",2023-09-16,186
12039,"Gadsden",2023-09-17,14
12039,"Gadsden",2023-09-18,60.75
12039,"Gadsden",2023-09-19,36.5
12039,"Gadsden",2023-09-20,15.5
12039,"Gadsden",2023-09-21,398.5
12039,"Gadsden",2023-09-22,18
12039,"Gadsden",2023-09-23,6.75
12039,"Gadsden",2023-09-25,12
12039,"Gadsden",2023-09-26,52.5
12039,"Gadsden",2023-09-27,687
12039,"Gadsden",2023-09-28,42.25
12039,"Gadsden",2023-09-29,1.5
12039,"Gadsden",2023-09-30,0
12039,"Gadsden",2023-10-01,6
12039,"Gadsden",2023-10-02,30.25
12039,"Gadsden",2023-10-03,2.75
12039,"Gadsden",2023-10-04,20.25
12039,"Gadsden",2023-10-05,28.25
12039,"Gadsden",2023-10-06,3.5
12039,"Gadsden",2023-10-07,0.25
12039,"Gadsden",2023-10-08,23.75
12039,"Gadsden",2023-10-09,5.75
12039,"Gadsden",2023-10-10,2.25
12039,"Gadsden",2023-10-11,1.25
12039,"Gadsden",2023-10-12,865.5
12039,"Gadsden",2023-10-13,74.25
12039,"Gadsden",2023-10-14,29.5
12039,"Gadsden",2023-10-15,0.5
12039,"Gadsden",2023-10-16,58.5
12039,"Gadsden",2023-10-17,23.75
12039,"Gadsden",2023-10-18,4.75
12039,"Gadsden",2023-10-19,6
12039,"Gadsden",2023-10-20,3.25
12039,"Gadsden",2023-10-21,11
12039,"Gadsden",2023-10-22,4.75
12039,"Gadsden",2023-10-23,9
12039,"Gadsden",2023-10-24,2.75
12039,"Gadsden",2023-10-25,5.75
12039,"Gadsden",2023-10-26,9
12039,"Gadsden",2023-10-27,4.25
12039,"Gadsden",2023-10-29,0.25
12039,"Gadsden",2023-10-30,1
12039,"Gadsden",2023-10-31,6
12039,"Gadsden",2023-11-01,33.75
12039,"Gadsden",2023-11-02,63
12039,"Gadsden",2023-11-03,27.5
12039,"Gadsden",2023-11-04,4
12039,"Gadsden",2023-11-05,8
12039,"Gadsden",2023-11-06,161.25
12039,"Gadsden",2023-11-07,38.5
12039,"Gadsden",2023-11-08,2
12039,"Gadsden",2023-11-09,25.25
12039,"Gadsden",2023-11-10,0.75
12039,"Gadsden",2023-11-11,4.25
12039,"Gadsden",2023-11-12,62.75
12039,"Gadsden",2023-11-13,10
12039,"Gadsden",2023-11-14,17.5
12039,"Gadsden",2023-11-15,171.5
12039,"Gadsden",2023-11-16,33.5
12039,"Gadsden",2023-11-17,5.25
12039,"Gadsden",2023-11-18,1.25
12039,"Gadsden",2023-11-19,46.25
12039,"Gadsden",2023-11-20,2
12039,"Gadsden",2023-11-21,26.75
12039,"Gadsden",2023-11-22,17.25
12039,"Gadsden",2023-11-23,7.5
12039,"Gadsden",2023-11-24,6.5
12039,"Gadsden",2023-11-25,10.25
12039,"Gadsden",2023-11-26,55
12039,"Gadsden",2023-11-27,5.25
12039,"Gadsden",2023-11-28,4.25
12039,"Gadsden",2023-11-29,37
12039,"Gadsden",2023-11-30,12.75
12039,"Gadsden",2023-12-01,6
12039,"Gadsden",2023-12-02,999.25
12039,"Gadsden",2023-12-03,103.75
12039,"Gadsden",2023-12-04,6
12039,"Gadsden",2023-12-05,10.25
12039,"Gadsden",2023-12-06,1.75
12039,"Gadsden",2023-12-07,20.75
12039,"Gadsden",2023-12-08,17
12039,"Gadsden",2023-12-09,7
12039,"Gadsden",2023-12-10,943.25
12039,"Gadsden",2023-12-11,2099.75
12039,"Gadsden",2023-12-12,14.5
12039,"Gadsden",2023-12-13,5.5
12039,"Gadsden",2023-12-14,24.5
12039,"Gadsden",2023-12-15,567
12039,"Gadsden",2023-12-16,4.25
12039,"Gadsden",2023-12-17,119.5
12039,"Gadsden",2023-12-18,0.5
12039,"Gadsden",2023-12-19,1.5
12039,"Gadsden",2023-12-20,5.75
12039,"Gadsden",2023-12-21,4
12039,"Gadsden",2023-12-22,0.5
12039,"Gadsden",2023-12-25,135.5
12039,"Gadsden",2023-12-26,1.75
12039,"Gadsden",2023-12-27,154.75
12039,"Gadsden",2023-12-28,1.5
12039,"Gadsden",2023-12-29,2
12039,"Gadsden",2023-12-30,3.75
12039,"Gadsden",2023-12-31,1
12041,"Gilchrist",2023-05-01,66.75
12041,"Gilchrist",2023-05-02,56.75
12041,"Gilchrist",2023-05-03,117.25
12041,"Gilchrist",2023-05-04,5.75
12041,"Gilchrist",2023-05-05,1.5
12041,"Gilchrist",2023-05-06,15.75
12041,"Gilchrist",2023-05-07,46
12041,"Gilchrist",2023-05-08,9.25
12041,"Gilchrist",2023-05-09,31.75
12041,"Gilchrist",2023-05-10,64.5
12041,"Gilchrist",2023-05-11,197.25
12041,"Gilchrist",2023-05-12,4.25
12041,"Gilchrist",2023-05-13,636.25
12041,"Gilchrist",2023-05-14,4.5
12041,"Gilchrist",2023-05-15,70.5
12041,"Gilchrist",2023-05-16,22.25
12041,"Gilchrist",2023-05-17,81.75
12041,"Gilchrist",2023-05-18,35
12041,"Gilchrist",2023-05-19,86
12041,"Gilchrist",2023-05-20,5
12041,"Gilchrist",2023-05-21,28.5
12041,"Gilchrist",2023-05-22,100.75
12041,"Gilchrist",2023-05-23,74.75
12041,"Gilchrist",2023-05-24,111
12041,"Gilchrist",2023-05-25,616.75
12041,"Gilchrist",2023-05-26,21.25
12041,"Gilchrist",2023-05-27,50.25
12041,"Gilchrist",2023-05-28,5.25
12041,"Gilchrist",2023-05-29,4.5
12041,"Gilchrist",2023-05-30,12.25
12041,"Gilchrist",2023-05-31,4.5
12041,"Gilchrist",2023-06-01,23
12041,"Gilchrist",2023-06-02,37
12041,"Gilchrist",2023-06-03,252.75
12041,"Gilchrist",2023-06-04,45
12041,"Gilchrist",2023-06-05,16.5
12041,"Gilchrist",2023-06-06,11.5
12041,"Gilchrist",2023-06-07,9.75
12041,"Gilchrist",2023-06-08,12
12041,"Gilchrist",2023-06-09,555.75
12041,"Gilchrist",2023-06-10,108
12041,"Gilchrist",2023-06-11,304.5
12041,"Gilchrist",2023-06-12,376.5
12041,"Gilchrist",2023-06-13,0.75
12041,"Gilchrist",2023-06-14,24
12041,"Gilchrist",2023-06-15,792.25
12041,"Gilchrist",2023-06-16,5509.5
12041,"Gilchrist",2023-06-17,209.25
12041,"Gilchrist",2023-06-18,25.25
12041,"Gilchrist",2023-06-19,34
12041,"Gilchrist",2023-06-20,590
12041,"Gilchrist",2023-06-21,217.5
12041,"Gilchrist",2023-06-22,869.25
12041,"Gilchrist",2023-06-23,356.25
12041,"Gilchrist",2023-06-24,303.75
12041,"Gilchrist",2023-06-25,9.25
12041,"Gilchrist",2023-06-26,7.75
12041,"Gilchrist",2023-06-27,57
12041,"Gilchrist",2023-06-28,272.25
12041,"Gilchrist",2023-06-29,14.5
12041,"Gilchrist",2023-06-30,0.5
12041,"Gilchrist",2023-07-01,7.75
12041,"Gilchrist",2023-07-02,3
12041,"Gilchrist",2023-07-03,42.25
12041,"Gilchrist",2023-07-04,7.5
12041,"Gilchrist",2023-07-05,200.75
12041,"Gilchrist",2023-07-06,75.25
12041,"Gilchrist",2023-07-07,168.75
12041,"Gilchrist",2023-07-08,1577.5
12041,"Gilchrist",2023-07-09,172.75
12041,"Gilchrist",2023-07-10,95
12041,"Gilchrist",2023-07-11,27.75
12041,"Gilchrist",2023-07-12,65.25
12041,"Gilchrist",2023-07-13,7.25
12041,"Gilchrist",2023-07-14,12.25
12041,"Gilchrist",2023-07-15,52.75
12041,"Gilchrist",2023-07-16,428.25
12041,"Gilchrist",2023-07-17,3694.5
12041,"Gilchrist",2023-07-18,33.5
12041,"Gilchrist",2023-07-19,353.75
12041,"Gilchrist",2023-07-20,9.5
12041,"Gilchrist",2023-07-21,2.75
12041,"Gilchrist",2023-07-22,635.25
12041,"Gilchrist",2023-07-23,392.25
12041,"Gilchrist",2023-07-24,154.75
12041,"Gilchrist",2023-07-25,100.5
12041,"Gilchrist",2023-07-26,120.25
12041,"Gilchrist",2023-07-27,28.75
12041,"Gilchrist",2023-07-28,99.5
12041,"Gilchrist",2023-07-29,187.5
12041,"Gilchrist",2023-07-30,22.25
12041,"Gilchrist",2023-07-31,117
12041,"Gilchrist",2023-08-01,46.75
12041,"Gilchrist",2023-08-02,189.25
12041,"Gilchrist",2023-08-03,18
12041,"Gilchrist",2023-08-05,25
12041,"Gilchrist",2023-08-07,374.25
12041,"Gilchrist",2023-08-08,188.75
12041,"Gilchrist",2023-08-09,39.25
12041,"Gilchrist",2023-08-10,50.75
12041,"Gilchrist",2023-08-11,8.75
12041,"Gilchrist",2023-08-12,788.25
12041,"Gilchrist",2023-08-13,152
12041,"Gilchrist",2023-08-14,364.25
12041,"Gilchrist",2023-08-15,424.5
12041,"Gilchrist",2023-08-16,513.25
12041,"Gilchrist",2023-08-17,165.5
12041,"Gilchrist",2023-08-18,442
12041,"Gilchrist",2023-08-19,38.25
12041,"Gilchrist",2023-08-20,580.25
12041,"Gilchrist",2023-08-21,594
12041,"Gilchrist",2023-08-22,42.25
12041,"Gilchrist",2023-08-23,38.5
12041,"Gilchrist",2023-08-24,47
12041,"Gilchrist",2023-08-25,12.75
12041,"Gilchrist",2023-08-26,44.75
12041,"Gilchrist",2023-08-27,10.25
12041,"Gilchrist",2023-08-28,63.25
12041,"Gilchrist",2023-08-29,70.25
12041,"Gilchrist",2023-08-30,93983.5
12041,"Gilchrist",2023-08-31,143846
12041,"Gilchrist",2023-09-01,87987.75
12041,"Gilchrist",2023-09-02,49379.5
12041,"Gilchrist",2023-09-03,18141
12041,"Gilchrist",2023-09-04,5815.5
12041,"Gilchrist",2023-09-05,293.75
12041,"Gilchrist",2023-09-06,245.25
12041,"Gilchrist",2023-09-07,194.5
12041,"Gilchrist",2023-09-08,149
12041,"Gilchrist",2023-09-09,232.75
12041,"Gilchrist",2023-09-10,8.25
12041,"Gilchrist",2023-09-11,34.75
12041,"Gilchrist",2023-09-12,50.25
12041,"Gilchrist",2023-09-13,136.25
12041,"Gilchrist",2023-09-14,55.5
12041,"Gilchrist",2023-09-15,82.5
12041,"Gilchrist",2023-09-16,19
12041,"Gilchrist",2023-09-17,109.5
12041,"Gilchrist",2023-09-18,66
12041,"Gilchrist",2023-09-19,32
12041,"Gilchrist",2023-09-20,65.5
12041,"Gilchrist",2023-09-21,180
12041,"Gilchrist",2023-09-22,31.5
12041,"Gilchrist",2023-09-23,1818.75
12041,"Gilchrist",2023-09-24,21
12041,"Gilchrist",2023-09-25,15
12041,"Gilchrist",2023-09-26,17.25
12041,"Gilchrist",2023-09-27,54.25
12041,"Gilchrist",2023-09-28,29.75
12041,"Gilchrist",2023-09-29,11.5
12041,"Gilchrist",2023-09-30,503.25
12041,"Gilchrist",2023-10-01,32.5
12041,"Gilchrist",2023-10-02,12
12041,"Gilchrist",2023-10-03,60.5
12041,"Gilchrist",2023-10-04,51.25
12041,"Gilchrist",2023-10-05,30.25
12041,"Gilchrist",2023-10-06,44.5
12041,"Gilchrist",2023-10-07,3
12041,"Gilchrist",2023-10-08,21.5
12041,"Gilchrist",2023-10-09,58.25
12041,"Gilchrist",2023-10-10,9
12041,"Gilchrist",2023-10-11,5
12041,"Gilchrist",2023-10-12,509.75
12041,"Gilchrist",2023-10-13,21.5
12041,"Gilchrist",2023-10-14,18
12041,"Gilchrist",2023-10-15,1.25
